"module name","licenses","repository","licenseUrl","parents"
"@types/wait-on@3.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","fire-uach"
"@types/ws@6.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","fire-uach"
"@types/yargs-parser@13.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","fire-uach"
"@types/yargs@13.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","fire-uach"
"@types/zen-observable@0.8.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped","https://github.com/DefinitelyTyped/DefinitelyTyped/raw/master/LICENSE","fire-uach"
"@use-it/event-listener@0.1.3","MIT","https://github.com/donavon/use-event-listener","https://github.com/donavon/use-event-listener/raw/master/LICENSE","fire-uach"
"@webassemblyjs/ast@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/floating-point-hex-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/helper-api-error@1.8.5","MIT","","","fire-uach"
"@webassemblyjs/helper-buffer@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/helper-code-frame@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/helper-fsm@1.8.5","ISC","","","fire-uach"
"@webassemblyjs/helper-module-context@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/helper-wasm-bytecode@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/helper-wasm-section@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/ieee754@1.8.5","MIT","","","fire-uach"
"@webassemblyjs/leb128@1.8.5","MIT","","","fire-uach"
"@webassemblyjs/utf8@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/wasm-edit@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/wasm-gen@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/wasm-opt@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/wasm-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/wast-parser@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@webassemblyjs/wast-printer@1.8.5","MIT","https://github.com/xtuc/webassemblyjs","https://github.com/xtuc/webassemblyjs/raw/master/LICENSE","fire-uach"
"@wry/context@0.4.4","MIT","https://github.com/benjamn/wryware","https://github.com/benjamn/wryware/raw/master/LICENSE","fire-uach"
"@wry/equality@0.1.9","MIT","https://github.com/benjamn/wryware","https://github.com/benjamn/wryware/raw/master/LICENSE","fire-uach"
"@xobotyi/scrollbar-width@1.5.0","MIT","https://github.com/xobotyi/scrollbar-width","https://github.com/xobotyi/scrollbar-width/raw/master/LICENSE","fire-uach"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","fire-uach"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js","https://github.com/dcodeIO/long.js/raw/master/LICENSE","fire-uach"
"abab@2.0.3","BSD-3-Clause","https://github.com/jsdom/abab","https://github.com/jsdom/abab/raw/master/LICENSE.md","fire-uach"
"accepts@1.3.7","MIT","https://github.com/jshttp/accepts","https://github.com/jshttp/accepts/raw/master/LICENSE","fire-uach"
"acorn-globals@4.3.4","MIT","https://github.com/ForbesLindesay/acorn-globals","https://github.com/ForbesLindesay/acorn-globals/raw/master/LICENSE","fire-uach"
"acorn-walk@6.2.0","MIT","https://github.com/acornjs/acorn","https://github.com/acornjs/acorn/raw/master/LICENSE","fire-uach"
"acorn@5.7.3","MIT","https://github.com/acornjs/acorn","https://github.com/acornjs/acorn/raw/master/LICENSE","jsdom:fire-uach"
"acorn@6.4.0","MIT","https://github.com/acornjs/acorn","https://github.com/acornjs/acorn/raw/master/LICENSE","fire-uach"
"agent-base@4.2.1","MIT","https://github.com/TooTallNate/node-agent-base","https://github.com/TooTallNate/node-agent-base","socks-proxy-agent:fire-uach"
"agent-base@4.3.0","MIT","https://github.com/TooTallNate/node-agent-base","https://github.com/TooTallNate/node-agent-base","fire-uach"
"ajv-errors@1.0.1","MIT","https://github.com/epoberezkin/ajv-errors","https://github.com/epoberezkin/ajv-errors/raw/master/LICENSE","fire-uach"
"ajv-keywords@3.4.1","MIT","https://github.com/epoberezkin/ajv-keywords","https://github.com/epoberezkin/ajv-keywords/raw/master/LICENSE","fire-uach"
"ajv@6.10.2","MIT","https://github.com/epoberezkin/ajv","https://github.com/epoberezkin/ajv/raw/master/LICENSE","fire-uach"
"amp-message@0.1.2","MIT","https://github.com/visionmedia/node-amp-message","https://github.com/visionmedia/node-amp-message","fire-uach"
"amp@0.3.1","MIT","https://github.com/visionmedia/node-amp","https://github.com/visionmedia/node-amp","fire-uach"
"amphtml-validator@1.0.23","Apache-2.0","https://github.com/ampproject/amphtml/tree/master/validator/nodejs/","https://github.com/ampproject/amphtml/tree/master/validator/nodejs/","fire-uach"
"ansi-colors@3.2.4","MIT","https://github.com/doowb/ansi-colors","https://github.com/doowb/ansi-colors/raw/master/LICENSE","fire-uach"
"ansi-escapes@3.2.0","MIT","https://github.com/sindresorhus/ansi-escapes","https://github.com/sindresorhus/ansi-escapes/raw/master/license","fire-uach"
"ansi-html@0.0.7","Apache-2.0","https://github.com/Tjatse/ansi-html","https://github.com/Tjatse/ansi-html/raw/master/LICENSE","fire-uach"
"ansi-regex@2.1.1","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","fire-uach"
"ansi-regex@3.0.0","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","wide-align:fire-uach"
"ansi-regex@4.1.0","MIT","https://github.com/chalk/ansi-regex","https://github.com/chalk/ansi-regex/raw/master/license","strip-ansi:fire-uach"
"ansi-styles@2.2.1","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","squeak:fire-uach"
"ansi-styles@3.2.1","MIT","https://github.com/chalk/ansi-styles","https://github.com/chalk/ansi-styles/raw/master/license","fire-uach"
"anymatch@2.0.0","ISC","https://github.com/micromatch/anymatch","https://github.com/micromatch/anymatch/raw/master/LICENSE","fire-uach"
"anymatch@3.1.1","ISC","https://github.com/micromatch/anymatch","https://github.com/micromatch/anymatch/raw/master/LICENSE","chokidar:fire-uach"
"apollo-cache-control@0.8.11","MIT","https://github.com/apollographql/apollo-cache-control-js","https://github.com/apollographql/apollo-cache-control-js/raw/master/LICENSE","fire-uach"
"apollo-cache-control@0.8.8","MIT","https://github.com/apollographql/apollo-cache-control-js","https://github.com/apollographql/apollo-cache-control-js/raw/master/LICENSE","apollo-server-core:fire-uach"
"apollo-cache-control@0.8.9","MIT","https://github.com/apollographql/apollo-cache-control-js","https://github.com/apollographql/apollo-cache-control-js/raw/master/LICENSE","apollo-server-integration-testing:fire-uach"
"apollo-cache-inmemory@1.6.5","MIT","https://github.com/apollographql/apollo-client","https://github.com/apollographql/apollo-client/raw/master/LICENSE","fire-uach"
"apollo-cache@1.3.4","MIT","https://github.com/apollographql/apollo-client","https://github.com/apollographql/apollo-client/raw/master/LICENSE","fire-uach"
"apollo-client@2.6.8","MIT","https://github.com/apollographql/apollo-client","https://github.com/apollographql/apollo-client/raw/master/LICENSE","fire-uach"
"apollo-datasource@0.6.3","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-datasource","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-datasource/raw/master/LICENSE","fire-uach"
"apollo-datasource@0.6.4","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-datasource","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-datasource/raw/master/LICENSE","apollo-server-express:fire-uach"
"apollo-engine-reporting-protobuf@0.4.4","MIT","https://github.com/apollographql/apollo-engine-reporting/tree/master/packages/apollo-engine-reporting-protobuf","https://github.com/apollographql/apollo-engine-reporting/tree/master/packages/apollo-engine-reporting-protobuf/raw/master/LICENSE","fire-uach"
"apollo-engine-reporting@1.4.11","MIT","https://github.com/apollographql/apollo-engine-reporting","https://github.com/apollographql/apollo-engine-reporting/raw/master/LICENSE","fire-uach"
"apollo-engine-reporting@1.4.12","MIT","https://github.com/apollographql/apollo-engine-reporting","https://github.com/apollographql/apollo-engine-reporting/raw/master/LICENSE","apollo-server-integration-testing:fire-uach"
"apollo-engine-reporting@1.4.14","MIT","https://github.com/apollographql/apollo-engine-reporting","https://github.com/apollographql/apollo-engine-reporting/raw/master/LICENSE","apollo-server-express:fire-uach"
"apollo-env@0.6.0","MIT","https://github.com/apollographql/apollo-tooling","https://github.com/apollographql/apollo-tooling/raw/master/LICENSE","fire-uach"
"apollo-env@0.6.1","MIT","https://github.com/apollographql/apollo-tooling","https://github.com/apollographql/apollo-tooling/raw/master/LICENSE","apollo-server-express:fire-uach"
"apollo-graphql@0.3.6","MIT","","","fire-uach"
"apollo-graphql@0.3.7","MIT","","","apollo-server-express:fire-uach"
"apollo-link-http-common@0.2.15","MIT","https://github.com/apollographql/apollo-link","https://github.com/apollographql/apollo-link/raw/master/LICENSE","fire-uach"
"apollo-link@1.2.13","MIT","https://github.com/apollographql/apollo-link","https://github.com/apollographql/apollo-link/raw/master/LICENSE","fire-uach"
"apollo-server-caching@0.5.0","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-caching","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-caching/raw/master/LICENSE","fire-uach"
"apollo-server-caching@0.5.1","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-caching","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-caching/raw/master/LICENSE","apollo-server-types:fire-uach"
"apollo-server-core@2.9.13","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-core","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-core/raw/master/LICENSE","fire-uach"
"apollo-server-core@2.9.14","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-core","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-core/raw/master/LICENSE","apollo-server-express:apollo-server-integration-testing:fire-uach"
"apollo-server-core@2.9.16","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-core","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-core/raw/master/LICENSE","apollo-server-express:fire-uach"
"apollo-server-env@2.4.3","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-env","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-env/raw/master/LICENSE","fire-uach"
"apollo-server-errors@2.3.4","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-errors","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-errors/raw/master/LICENSE","fire-uach"
"apollo-server-express@2.9.14","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-express","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-express/raw/master/LICENSE","apollo-server-integration-testing:fire-uach"
"apollo-server-express@2.9.16","MIT","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-express","https://github.com/apollographql/apollo-server/tree/master/packages/apollo-server-express/raw/master/LICENSE","fire-uach"
"apollo-server-integration-testing@2.3.0","MIT","https://github.com/zapier/apollo-server-integration-testing","https://github.com/zapier/apollo-server-integration-testing/raw/master/LICENSE","fire-uach"
"apollo-server-plugin-base@0.6.10","MIT","","","fire-uach"
"apollo-server-plugin-base@0.6.8","MIT","","","apollo-server-core:fire-uach"
"apollo-server-plugin-base@0.6.9","MIT","","","apollo-server-integration-testing:fire-uach"
"apollo-server-types@0.2.10","MIT","","","fire-uach"
"apollo-server-types@0.2.8","MIT","","","apollo-engine-reporting:fire-uach"
"apollo-server-types@0.2.9","MIT","","","apollo-server-integration-testing:fire-uach"
"apollo-tracing@0.8.11","MIT","https://github.com/apollographql/apollo-tracing-js","https://github.com/apollographql/apollo-tracing-js/raw/master/LICENSE","fire-uach"
"apollo-tracing@0.8.8","MIT","https://github.com/apollographql/apollo-tracing-js","https://github.com/apollographql/apollo-tracing-js/raw/master/LICENSE","apollo-server-core:fire-uach"
"apollo-tracing@0.8.9","MIT","https://github.com/apollographql/apollo-tracing-js","https://github.com/apollographql/apollo-tracing-js/raw/master/LICENSE","apollo-server-integration-testing:fire-uach"
"apollo-upload-client@12.1.0","MIT","github:jaydenseric/apollo-upload-client","github:jaydenseric/apollo-upload-client","fire-uach"
"apollo-utilities@1.3.2","MIT","https://github.com/apollographql/apollo-client","https://github.com/apollographql/apollo-client/raw/master/LICENSE","apollo-link:fire-uach"
"apollo-utilities@1.3.3","MIT","https://github.com/apollographql/apollo-client","https://github.com/apollographql/apollo-client/raw/master/LICENSE","fire-uach"
"aproba@1.2.0","ISC","https://github.com/iarna/aproba","https://github.com/iarna/aproba/raw/master/LICENSE","fire-uach"
"arch@2.1.1","MIT","https://github.com/feross/arch","https://github.com/feross/arch/raw/master/LICENSE","fire-uach"
"archive-type@4.0.0","MIT","https://github.com/kevva/archive-type","https://github.com/kevva/archive-type/raw/master/license","fire-uach"
"are-we-there-yet@1.1.5","ISC","https://github.com/iarna/are-we-there-yet","https://github.com/iarna/are-we-there-yet/raw/master/LICENSE","fire-uach"
"arg@4.1.2","MIT","https://github.com/zeit/arg","https://github.com/zeit/arg/raw/master/LICENSE.md","fire-uach"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse","https://github.com/nodeca/argparse/raw/master/LICENSE","fire-uach"
"aria-hidden@1.1.1","ISC","https://github.com/theKashey/aria-hidden","https://github.com/theKashey/aria-hidden","fire-uach"
"arr-diff@4.0.0","MIT","https://github.com/jonschlinkert/arr-diff","https://github.com/jonschlinkert/arr-diff/raw/master/LICENSE","fire-uach"
"arr-flatten@1.1.0","MIT","https://github.com/jonschlinkert/arr-flatten","https://github.com/jonschlinkert/arr-flatten/raw/master/LICENSE","fire-uach"
"arr-union@3.1.0","MIT","https://github.com/jonschlinkert/arr-union","https://github.com/jonschlinkert/arr-union/raw/master/LICENSE","fire-uach"
"array-equal@1.0.0","MIT","https://github.com/component/array-equal","https://github.com/component/array-equal/raw/master/LICENSE","fire-uach"
"array-find-index@1.0.2","MIT","https://github.com/sindresorhus/array-find-index","https://github.com/sindresorhus/array-find-index/raw/master/license","fire-uach"
"array-flatten@1.1.1","MIT","https://github.com/blakeembrey/array-flatten","https://github.com/blakeembrey/array-flatten/raw/master/LICENSE","fire-uach"
"array-union@1.0.2","MIT","https://github.com/sindresorhus/array-union","https://github.com/sindresorhus/array-union/raw/master/license","del:fire-uach"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union","https://github.com/sindresorhus/array-union/raw/master/license","fire-uach"
"array-uniq@1.0.2","MIT","https://github.com/sindresorhus/array-uniq","https://github.com/sindresorhus/array-uniq","fire-uach"
"array-uniq@1.0.3","MIT","https://github.com/sindresorhus/array-uniq","https://github.com/sindresorhus/array-uniq/raw/master/license","del:fire-uach"
"array-unique@0.3.2","MIT","https://github.com/jonschlinkert/array-unique","https://github.com/jonschlinkert/array-unique/raw/master/LICENSE","fire-uach"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap","https://github.com/kriskowal/asap/raw/master/LICENSE.md","fire-uach"
"asn1.js@4.10.1","MIT","https://github.com/indutny/asn1.js","https://github.com/indutny/asn1.js","fire-uach"
"asn1@0.2.4","MIT","https://github.com/joyent/node-asn1","https://github.com/joyent/node-asn1/raw/master/LICENSE","fire-uach"
"assert-plus@1.0.0","MIT","https://github.com/mcavage/node-assert-plus","https://github.com/mcavage/node-assert-plus","fire-uach"
"assert@1.5.0","MIT","https://github.com/browserify/commonjs-assert","https://github.com/browserify/commonjs-assert/raw/master/LICENSE","fire-uach"
"assign-symbols@1.0.0","MIT","https://github.com/jonschlinkert/assign-symbols","https://github.com/jonschlinkert/assign-symbols/raw/master/LICENSE","fire-uach"
"ast-types@0.13.2","MIT","https://github.com/benjamn/ast-types","https://github.com/benjamn/ast-types/raw/master/LICENSE","fire-uach"
"astral-regex@1.0.0","MIT","https://github.com/kevva/astral-regex","https://github.com/kevva/astral-regex/raw/master/license","fire-uach"
"async-each@1.0.3","MIT","https://github.com/paulmillr/async-each","https://github.com/paulmillr/async-each","fire-uach"
"async-limiter@1.0.1","MIT","https://github.com/strml/async-limiter","https://github.com/strml/async-limiter/raw/master/LICENSE","fire-uach"
"async-listener@0.6.10","BSD-2-Clause","https://github.com/othiym23/async-listener","https://github.com/othiym23/async-listener/raw/master/LICENSE","fire-uach"
"async-retry@1.2.3","MIT","https://github.com/zeit/async-retry","https://github.com/zeit/async-retry/raw/master/LICENSE.md","fire-uach"
"async-sema@3.0.0","MIT","https://github.com/zeit/async-sema","https://github.com/zeit/async-sema/raw/master/license.md","fire-uach"
"async@2.6.1","MIT","https://github.com/caolan/async","https://github.com/caolan/async/raw/master/LICENSE","vizion:fire-uach"
"async@2.6.3","MIT","https://github.com/caolan/async","https://github.com/caolan/async/raw/master/LICENSE","fire-uach"
"async@3.1.0","MIT","https://github.com/caolan/async","https://github.com/caolan/async/raw/master/LICENSE","pm2:fire-uach"
"asynckit@0.4.0","MIT","https://github.com/alexindigo/asynckit","https://github.com/alexindigo/asynckit/raw/master/LICENSE","fire-uach"
"atob@2.1.2","(MIT OR Apache-2.0)","git://git.coolaj86.com/coolaj86/atob.js","https://git.coolaj86.com/coolaj86/atob.js","fire-uach"
"attr-accept@2.0.0","MIT","https://github.com/react-dropzone/attr-accept","https://github.com/react-dropzone/attr-accept/raw/master/LICENSE","fire-uach"
"autodll-webpack-plugin@0.4.2","MIT","https://github.com/asfktz/autodll-webpack-plugin","https://github.com/asfktz/autodll-webpack-plugin/raw/master/LICENSE","fire-uach"
"autoprefixer@9.7.3","MIT","https://github.com/postcss/autoprefixer","https://github.com/postcss/autoprefixer/raw/master/LICENSE","fire-uach"
"aws-sign2@0.7.0","Apache-2.0","https://github.com/mikeal/aws-sign","https://github.com/mikeal/aws-sign/raw/master/LICENSE","fire-uach"
"aws4@1.9.0","MIT","https://github.com/mhart/aws4","https://github.com/mhart/aws4/raw/master/LICENSE","fire-uach"
"axios@0.19.0","MIT","https://github.com/axios/axios","https://github.com/axios/axios/raw/master/LICENSE","@pm2/js-api:fire-uach"
"axios@0.19.1","MIT","https://github.com/axios/axios","https://github.com/axios/axios/raw/master/LICENSE","fire-uach"
"babel-code-frame@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-code-frame","https://github.com/babel/babel/tree/master/packages/babel-code-frame","fire-uach"
"babel-core@7.0.0-bridge.0","MIT","","","next:fire-uach"
"babel-jest@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest","jest-config:fire-uach"
"babel-literal-to-ast@2.1.0","CC0-1.0","https://github.com/izaakschroeder/babel-literal-to-ast","https://github.com/izaakschroeder/babel-literal-to-ast","fire-uach"
"babel-loader@8.0.6","MIT","https://github.com/babel/babel-loader","https://github.com/babel/babel-loader/raw/master/LICENSE","next:fire-uach"
"babel-plugin-dynamic-import-node@2.3.0","MIT","https://github.com/airbnb/babel-plugin-dynamic-import-node","https://github.com/airbnb/babel-plugin-dynamic-import-node/raw/master/LICENSE","fire-uach"
"babel-plugin-emotion@10.0.23","MIT","https://github.com/emotion-js/emotion/tree/master/packages/babel-plugin-emotion","https://github.com/emotion-js/emotion/tree/master/packages/babel-plugin-emotion","@emotion/css:fire-uach"
"babel-plugin-emotion@10.0.27","MIT","https://github.com/emotion-js/emotion/tree/master/packages/babel-plugin-emotion","https://github.com/emotion-js/emotion/tree/master/packages/babel-plugin-emotion/raw/master/LICENSE","fire-uach"
"babel-plugin-graphql-tag@2.5.0","UNKNOWN","https://github.com/gajus/babel-plugin-graphql-tag","https://github.com/gajus/babel-plugin-graphql-tag/raw/master/LICENSE","fire-uach"
"babel-plugin-istanbul@5.2.0","BSD-3-Clause","https://github.com/istanbuljs/babel-plugin-istanbul","https://github.com/istanbuljs/babel-plugin-istanbul/raw/master/LICENSE","fire-uach"
"babel-plugin-jest-hoist@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","fire-uach"
"babel-plugin-lodash@3.3.4","MIT","https://github.com/lodash/babel-plugin-lodash","https://github.com/lodash/babel-plugin-lodash/raw/master/LICENSE","fire-uach"
"babel-plugin-macros@2.8.0","MIT","https://github.com/kentcdodds/babel-plugin-macros","https://github.com/kentcdodds/babel-plugin-macros/raw/master/LICENSE","fire-uach"
"babel-plugin-syntax-jsx@6.18.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx","fire-uach"
"babel-plugin-transform-define@2.0.0","MIT","https://github.com/FormidableLabs/babel-plugin-transform-define","https://github.com/FormidableLabs/babel-plugin-transform-define/raw/master/LICENSE","fire-uach"
"babel-plugin-transform-react-remove-prop-types@0.4.24","MIT","https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types","https://github.com/oliviertassinari/babel-plugin-transform-react-remove-prop-types/raw/master/LICENSE","fire-uach"
"babel-preset-jest@24.9.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","jest-config:fire-uach"
"babel-runtime@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-runtime","https://github.com/babel/babel/tree/master/packages/babel-runtime","fire-uach"
"babel-types@6.26.0","MIT","https://github.com/babel/babel/tree/master/packages/babel-types","https://github.com/babel/babel/tree/master/packages/babel-types","fire-uach"
"backo2@1.0.2","MIT","https://github.com/mokesmokes/backo","https://github.com/mokesmokes/backo","fire-uach"
"balanced-match@1.0.0","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","fire-uach"
"base64-js@1.3.1","MIT","https://github.com/beatgammit/base64-js","https://github.com/beatgammit/base64-js/raw/master/LICENSE","fire-uach"
"base@0.11.2","MIT","https://github.com/node-base/base","https://github.com/node-base/base/raw/master/LICENSE","fire-uach"
"bcrypt-pbkdf@1.0.2","BSD-3-Clause","https://github.com/joyent/node-bcrypt-pbkdf","https://github.com/joyent/node-bcrypt-pbkdf/raw/master/LICENSE","fire-uach"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js","https://github.com/MikeMcl/big.js/raw/master/LICENCE","fire-uach"
"bin-build@3.0.0","MIT","https://github.com/kevva/bin-build","https://github.com/kevva/bin-build/raw/master/license","fire-uach"
"bin-check@4.1.0","MIT","https://github.com/kevva/bin-check","https://github.com/kevva/bin-check/raw/master/license","fire-uach"
"bin-version-check@4.0.0","MIT","https://github.com/sindresorhus/bin-version-check","https://github.com/sindresorhus/bin-version-check/raw/master/license","fire-uach"
"bin-version@3.1.0","MIT","https://github.com/sindresorhus/bin-version","https://github.com/sindresorhus/bin-version/raw/master/license","fire-uach"
"bin-wrapper@4.1.0","MIT","https://github.com/kevva/bin-wrapper","https://github.com/kevva/bin-wrapper/raw/master/license","fire-uach"
"binary-extensions@1.13.1","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","webpack:fire-uach"
"binary-extensions@2.0.0","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","fire-uach"
"bl@1.2.2","MIT","https://github.com/rvagg/bl","https://github.com/rvagg/bl/raw/master/LICENSE.md","decompress-tar:fire-uach"
"bl@2.2.0","MIT","https://github.com/rvagg/bl","https://github.com/rvagg/bl/raw/master/LICENSE.md","fire-uach"
"bl@3.0.0","MIT","https://github.com/rvagg/bl","https://github.com/rvagg/bl/raw/master/LICENSE.md","tar-stream:fire-uach"
"blessed@0.1.81","MIT","https://github.com/chjj/blessed","https://github.com/chjj/blessed/raw/master/LICENSE","fire-uach"
"bluebird@3.5.1","MIT","https://github.com/petkaantonov/bluebird","https://github.com/petkaantonov/bluebird/raw/master/LICENSE","mquery:fire-uach"
"bluebird@3.7.2","MIT","https://github.com/petkaantonov/bluebird","https://github.com/petkaantonov/bluebird/raw/master/LICENSE","fire-uach"
"bn.js@4.11.8","MIT","https://github.com/indutny/bn.js","https://github.com/indutny/bn.js","fire-uach"
"bodec@0.1.0","MIT","https://github.com/creationix/bodec","https://github.com/creationix/bodec/raw/master/LICENSE","fire-uach"
"body-parser@1.19.0","MIT","https://github.com/expressjs/body-parser","https://github.com/expressjs/body-parser/raw/master/LICENSE","fire-uach"
"body-scroll-lock@2.6.4","MIT","https://github.com/willmcpo/body-scroll-lock","https://github.com/willmcpo/body-scroll-lock/raw/master/LICENSE","fire-uach"
"bowser@1.9.4","MIT","https://github.com/ded/bowser","https://github.com/ded/bowser/raw/master/LICENSE","fire-uach"
"brace-expansion@1.1.11","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion/raw/master/LICENSE","fire-uach"
"braces@2.3.2","MIT","https://github.com/micromatch/braces","https://github.com/micromatch/braces/raw/master/LICENSE","fire-uach"
"braces@3.0.2","MIT","https://github.com/micromatch/braces","https://github.com/micromatch/braces/raw/master/LICENSE","http-proxy-middleware:fire-uach"
"brcast@3.0.1","MIT","https://github.com/vesparny/brcast","https://github.com/vesparny/brcast/raw/master/LICENSE","fire-uach"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand","https://github.com/indutny/brorand","fire-uach"
"browser-process-hrtime@0.1.3","BSD-2-Clause","https://github.com/kumavis/browser-process-hrtime","https://github.com/kumavis/browser-process-hrtime/raw/master/LICENSE","fire-uach"
"browser-resolve@1.11.3","MIT","https://github.com/shtylman/node-browser-resolve","https://github.com/shtylman/node-browser-resolve/raw/master/LICENSE","fire-uach"
"browserify-aes@1.2.0","MIT","https://github.com/crypto-browserify/browserify-aes","https://github.com/crypto-browserify/browserify-aes/raw/master/LICENSE","fire-uach"
"browserify-cipher@1.0.1","MIT","https://github.com/crypto-browserify/browserify-cipher","https://github.com/crypto-browserify/browserify-cipher/raw/master/LICENSE","fire-uach"
"browserify-des@1.0.2","MIT","https://github.com/crypto-browserify/browserify-des","https://github.com/crypto-browserify/browserify-des/raw/master/license","fire-uach"
"browserify-rsa@4.0.1","MIT","https://github.com/crypto-browserify/browserify-rsa","https://github.com/crypto-browserify/browserify-rsa/raw/master/LICENSE","fire-uach"
